rndrng_npi,rndrng_prvdr_city,rndrng_prvdr_state_abrvtn,rndrng_prvdr_type,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,tot_benes,tot_bene_day_srvcs
1386183143,Saint Louis,MO,Physician Assistant,12.039259259,7.8074074074,7.9307407407,25.0,25.0
1003296567,Doylestown,PA,Urology,447.40066667,356.84933333,337.54866667,13.0,15.0
1114956588,Flowery Branch,GA,Podiatry,96.865081967,72.4,79.613606557,20.0,44.0
1235244419,Hollywood,FL,Family Practice,3.4523255814,3.4523255814,3.41,41.0,43.0
1083960447,Roswell,GA,Rheumatology,33.082592593,26.573333333,28.182592593,14.0,14.0
1184653891,Boston,MA,Nephrology,94.192686567,75.202686567,68.09,14.0,67.0
1659577674,Provo,UT,Family Practice,27.896774194,27.896774194,16.62,31.0,31.0
1588643142,Los Banos,CA,Chiropractic,28.81230563,19.059745308,18.252600536,128.0,746.0
1114970829,Athens,GA,Diagnostic Radiology,37.876527778,28.081041667,28.829930556,139.0,144.0
1053757047,Indianapolis,IN,Nurse Practitioner,71.854202899,52.562826087,56.823333333,100.0,138.0
1104211499,Rochester,MN,Ophthalmology,140.562,96.466,100.81333333,15.0,15.0
1699120857,Livermore,CA,Clinical Laboratory,7.9766133909,7.9766133909,7.9199827214,1384.0,2036.0
1336231638,Aventura,FL,Podiatry,77.6328,62.1528,55.89,24.0,50.0
1962531210,Omaha,NE,Diagnostic Radiology,37.06,26.905111111,28.353111111,83.0,90.0
1407854599,Salinas,CA,Interventional Cardiology,107.73015748,84.278582677,78.729133858,60.0,127.0
1275964520,Santa Rosa,CA,Physical Therapist in Private Practice,106.51073529,81.402794118,76.751617647,65.0,68.0
1447802251,Indianapolis,IN,Mass Immunizer Roster Biller,23.082884615,23.082884615,16.62,104.0,104.0
1336680370,Seattle,WA,Optometry,26.175714286,17.949404762,17.362142857,82.0,84.0
1679635163,Youngstown,OH,Physical Therapist in Private Practice,97.992307692,68.768461538,71.053846154,13.0,13.0
1467760363,Erie,PA,Physician Assistant,129.49521739,103.22304348,102.98956522,11.0,16.0
1346323482,Adelanto,CA,Mass Immunizer Roster Biller,10.635654384,10.635654384,10.604015248,86.0,102.0
1134231640,Farmington,WV,Family Practice,24.475641026,14.031794872,16.161282051,39.0,39.0
1114917481,Mishawaka,IN,Nurse Practitioner,52.691777778,40.090666667,42.472,44.0,45.0
1245326883,San Diego,CA,Cardiology,40.07702381,31.99702381,30.39,32.0,84.0
1134166788,Mcallen,TX,Hematology-Oncology,7.6526286509,7.6526286509,7.61,210.0,719.0
1417988197,Ashburn,VA,Family Practice,113.57181818,55.085454545,54.154545455,11.0,11.0
1912984758,Nashville,TN,Diagnostic Radiology,7.8216666667,6.2416666667,6.7816666667,24.0,24.0
1265432215,Melbourne,FL,Diagnostic Radiology,9.3602083333,6.5577083333,6.40625,46.0,47.0
1114950862,Chambersburg,PA,Rheumatology,5.1049367089,5.1049367089,5.06,77.0,79.0
1073584413,La Plata,MD,Diagnostic Radiology,11.383782051,8.341474359,7.7368589744,154.0,156.0
1841477817,Eatontown,NJ,Clinical Cardiac Electrophysiology,109.03536232,84.752463768,77.982173913,57.0,69.0
1174737555,Tampa,FL,Diagnostic Radiology,60.863636364,60.863636364,58.607272727,11.0,11.0
1215956289,Vero Beach,FL,Hematology-Oncology,5.7602439024,4.5963414634,4.5734146341,26.0,41.0
1457009185,Yorkville,IL,Licensed Clinical Social Worker,135.02,107.66588235,105.2,17.0,17.0
1669405098,Alexandria,LA,Diagnostic Radiology,47.456153846,37.996153846,40.96,12.0,13.0
1083915904,Pasadena,TX,Family Practice,92.264770115,73.672471264,70.867298851,93.0,174.0
1285668921,Gulfport,MS,Neurology,96.312065217,77.522880435,80.756195652,122.0,184.0
1972814176,Alexandria,MN,Internal Medicine,2.072,1.318,1.296,15.0,15.0
1538463666,Cumberland,MD,Nurse Practitioner,28.738846154,28.738846154,14.13,78.0,78.0
1316933260,Boardman,OH,Dermatology,118.05268657,85.434477612,90.531641791,60.0,62.0
1194700450,Montgomery,AL,Diagnostic Radiology,8.3582608696,5.2360869565,5.3713043478,20.0,21.0
1235120437,Casper,WY,Family Practice,11.261449275,8.0313043478,7.9646376812,55.0,69.0
1295766475,Orange,CA,Podiatry,36.585142857,29.175142857,26.05,20.0,35.0
1548981418,Bristol,PA,Occupational Therapist in Private Practice,23.867962963,19.01537037,18.190092593,29.0,249.0
1093030264,Chapel Hill,NC,Internal Medicine,2.9536363636,2.9536363636,2.94,11.0,11.0
1366582140,Sewell,NJ,Podiatry,71.055526316,56.715526316,52.9,22.0,76.0
1598761165,Vero Beach,FL,Diagnostic Radiology,10.962727273,7.3827272727,7.4387878788,33.0,33.0
1730164682,Youngstown,OH,Emergency Medicine,121.13308411,93.954766355,93.992990654,102.0,107.0
1134298276,Hagerstown,IN,Nurse Practitioner,30.664444444,30.664444444,30.32,16.0,18.0
1912230806,New York,NY,Nurse Practitioner,198.97684211,159.24684211,132.14,19.0,19.0
1225069800,Houston,TX,Diagnostic Radiology,83.837846154,61.647846154,60.006769231,64.0,65.0
1295750289,Caldwell,ID,Urology,34.098474576,24.987627119,41.121186441,49.0,59.0
1710993373,Rochester,NY,Internal Medicine,69.20675,48.70425,49.463,17.0,40.0
1497878474,Texarkana,TX,Internal Medicine,194.00545455,154.74454545,164.26090909,11.0,11.0
1255422101,Rio Rancho,NM,Geriatric Psychiatry,57.969117647,46.277058824,50.846911765,51.0,136.0
1831372531,Boulder,CO,Physical Therapist in Private Practice,27.41975,21.13975,20.89975,15.0,23.0
1043664550,East Setauket,NY,Geriatric Medicine,2.224,2.224,2.21,15.0,15.0
1194762054,Lowell,IN,Internal Medicine,124.8241,124.8241,129.89,200.0,200.0
1912932633,Philadelphia,PA,Hematology,115.79383838,83.605656566,78.166161616,71.0,99.0
1447279385,Pittsburgh,PA,Orthopedic Surgery,5.8316883117,3.8006493506,3.7772727273,44.0,58.0
1033154505,Knox,IN,Anesthesiology,109.48117647,87.278823529,91.583529412,28.0,34.0
1568812279,Chicago,IL,Optometry,121.0828,80.7796,74.6648,25.0,25.0
1922260496,Cross Lanes,WV,Family Practice,122.51418301,122.51418301,129.89,153.0,153.0
1336639897,West Reading,PA,Internal Medicine,99.112995781,78.858776371,80.101160338,182.0,474.0
1114240835,Great Neck,NY,Orthopedic Surgery,151.04962109,115.54555189,97.563459638,392.0,607.0
1528517331,St Augustine,FL,Podiatry,110.36267717,80.590551181,83.442755906,58.0,127.0
1265831192,Pekin,IL,Licensed Clinical Social Worker,57.038571429,40.02047619,40.419285714,17.0,42.0
1710325154,Grand Prairie,TX,Independent Diagnostic Testing Facility (IDTF),52.97175,39.7995,39.912,38.0,40.0
1043214067,Lexington,VA,Family Practice,65.20372093,48.359069767,48.496976744,32.0,43.0
1598756637,Tyler,TX,Anesthesiology,187.49615385,149.64692308,153.50846154,13.0,13.0
1881741825,Bridgeton,MO,Psychiatry,34.632100457,25.840958904,54.394383562,38.0,219.0
1538641840,Warrington,PA,Physical Therapist in Private Practice,22.268475,17.2499,16.42805,126.0,389.0
1508860263,Brooklyn,NY,Urology,148.38574468,112.77170213,95.466382979,44.0,47.0
1790740199,Louisville,KY,Internal Medicine,171.45222222,120.09666667,127.05740741,24.0,27.0
1417339409,Edinburg,TX,Neurology,189.78125,150.9925,155.0105,40.0,40.0
1952383069,Middletown,NY,Obstetrics & Gynecology,7.9469230769,7.9469230769,7.91,11.0,13.0
1811967268,Dearborn,MI,General Surgery,102.14861314,81.54,80.759489051,71.0,137.0
1477504405,Sacramento,CA,Ophthalmology,92.132272727,62.223909091,57.941545455,110.0,110.0
1396316428,Wayne,PA,Physical Therapist in Private Practice,14.760697674,11.431937984,10.771472868,40.0,258.0
1033170295,Chambersburg,PA,Optometry,146.36340426,83.824468085,86.768510638,47.0,47.0
1609051242,Fargo,ND,Neurology,95.635517241,73.66137931,76.367241379,28.0,29.0
1336261684,Ridgecrest,CA,Diagnostic Radiology,230.9815,180.057,156.7625,38.0,38.0
1073000600,Cross River,NY,Physical Therapist in Private Practice,80.65825,62.68875,53.96625,22.0,40.0
1285879866,West Nyack,NY,Hematology-Oncology,5.0504761905,5.0504761905,5.08,102.0,126.0
1972749521,Lake Worth,FL,Mass Immunizer Roster Biller,39.654545455,39.654545455,39.2,44.0,44.0
1023070737,Lynnwood,WA,Diagnostic Radiology,71.499777778,55.079555556,52.569555556,45.0,45.0
1558467845,Novato,CA,Internal Medicine,135.87361111,103.20083333,100.98111111,36.0,36.0
1306256177,Fort Wayne,IN,Radiation Oncology,210.6832,168.112,179.4224,46.0,50.0
1992746960,Gilroy,CA,Physical Medicine and Rehabilitation,66.00136,49.04784,41.95,11.0,125.0
1164414066,Liverpool,NY,Diagnostic Radiology,357.18340909,270.88227273,277.82227273,44.0,44.0
1104034545,Buffalo,NY,Clinical Cardiac Electrophysiology,56.560625,45.25875,58.509375,13.0,16.0
1114564473,Tulsa,OK,Physical Therapist in Private Practice,19.924967742,15.532451613,16.01683871,19.0,98.0
1689311805,Chicago,IL,Licensed Clinical Social Worker,59.392405063,47.322405063,45.78,12.0,79.0
1598393050,Hayden,ID,Nurse Practitioner,68.54,68.54,68.54,231.0,231.0
1356680979,Miami,FL,Anesthesiology Assistant,127.96166667,102.50416667,90.865,12.0,12.0
1841661832,Winston-Salem,NC,Nurse Practitioner,86.10625,67.505833333,67.556875,47.0,48.0
1336760354,Cherry Hill,NJ,Nurse Practitioner,30.382,30.382,30.32,15.0,15.0
1720379720,Pascagoula,MS,Diagnostic Radiology,7.5585,5.7575,5.9495,19.0,20.0
1629137872,Washington,DC,Internal Medicine,68.465454545,68.465454545,68.435681818,43.0,44.0
1093256224,Cleveland,OH,Internal Medicine,153.99263158,131.03263158,113.06631579,19.0,19.0
1235111410,Cincinnati,OH,Family Practice,2.9602941176,2.9602941176,2.94,143.0,170.0
1700809266,Omaha,NE,Internal Medicine,4.45875,4.45875,4.4275,22.0,24.0
1366486748,San Francisco,CA,Family Practice,36.05,36.05,16.62,13.0,13.0
1134633605,Dallas,TX,Certified Registered Nurse Anesthetist (CRNA),65.177916667,49.134583333,49.215,23.0,24.0
1386618148,North Andover,MA,Internal Medicine,55.16673913,44.02673913,42.06,38.0,46.0
1083856991,New York,NY,Pulmonary Disease,212.63428571,161.06742857,135.19428571,30.0,35.0
1750673190,Englewood,CO,Diagnostic Radiology,1.7491542289,1.4027363184,1.4974626866,13.0,13.0
1720408164,Boston,MA,Nurse Practitioner,131.75909091,100.25136364,92.018181818,22.0,22.0
1336725910,Gig Harbor,WA,Nurse Practitioner,19.874444444,16.516111111,16.333333333,12.0,18.0
1376576017,Waxahachie,TX,General Surgery,129.83466667,85.965333333,88.791333333,15.0,15.0
1013029594,Toccoa,GA,Physician Assistant,2.24,2.24,2.21,23.0,24.0
1841270980,Rochester,MN,Neurology,89.033333333,71.263333333,69.72,36.0,36.0
1568447860,Covina,CA,Internal Medicine,140.94125174,94.940820584,85.548734353,179.0,719.0
1801831870,Des Moines,IA,Medical Oncology,26.872962963,21.441851852,24.37,17.0,18.0
1306823356,Rockport,ME,Pathology,172.877,132.276,133.113,20.0,20.0
1811968688,Aiken,SC,Orthopedic Surgery,1608.5607692,1279.9823077,1366.5392308,13.0,13.0
1427016492,Concord,MA,Internal Medicine,11.268709677,8.6906451613,8.6083870968,17.0,23.0
1346412418,Glen Burnie,MD,Orthopedic Surgery,115.475,70.340833333,69.5,12.0,12.0
1740845916,Columbus,OH,Certified Registered Nurse Anesthetist (CRNA),299.64882353,239.05235294,239.45235294,17.0,17.0
1588156236,Visalia,CA,Nurse Practitioner,1.147254902,0.7062745098,0.7,11.0,14.0
1831488550,Renton,WA,Orthopedic Surgery,138.26096154,95.987980769,88.845673077,93.0,104.0
1356331474,West Springfield,MA,Nephrology,172.037,123.98771429,120.37714286,70.0,70.0
1356473540,Bronx,NY,Diagnostic Radiology,37.102647059,28.865294118,24.759705882,34.0,34.0
1538280623,Mayfield Village,OH,Chiropractic,25.410981432,17.353899204,19.174588859,44.0,377.0
1104203850,New Haven,CT,Diagnostic Radiology,60.344444444,42.18,36.195,54.0,54.0
1235516493,Fort Collins,CO,Family Practice,63.73880597,63.73880597,64.631343284,67.0,67.0
1851521140,Mcdonough,GA,Physician Assistant,29.36375,29.36375,29.01,43.0,48.0
1740449891,Tallahassee,FL,Vascular Surgery,87.057894737,69.707894737,60.51,17.0,19.0
1245824812,Rehovot,ZZ,Otolaryngology,87.161333333,66.565333333,69.292666667,12.0,15.0
1427240100,Orlando,FL,Physician Assistant,388.54333333,310.10142857,307.49047619,36.0,40.0
1740204999,Medford,OR,Internal Medicine,6.290625,6.290625,6.38125,30.0,32.0
1881641967,El Paso,TX,Urology,61.180454545,48.980454545,50.2,12.0,22.0
1083772248,Evansville,IN,Hospitalist,96.961295844,76.950464548,79.721809291,196.0,409.0
1649326802,Clearwater,FL,Podiatry,112.7405298,76.759006623,76.198344371,151.0,151.0
1568738334,Baltimore,MD,Hematology-Oncology,109.52184211,81.549315789,72.346473684,70.0,190.0
1669802831,Melbourne,FL,Nurse Practitioner,2.9661290323,2.9661290323,2.94,55.0,93.0
1942343090,Corpus Christi,TX,Cardiology,438.93816327,348.41612245,362.53530612,49.0,49.0
1457360646,Oklahoma City,OK,Dermatology,85.941098901,59.848516484,63.61532967,142.0,182.0
1043226251,New York,NY,Nephrology,149.84,102.755,80.94625,15.0,16.0
1679795538,Marietta,GA,Diagnostic Radiology,8.64925,6.30725,5.95175,143.0,156.0
1396700985,Liverpool,NY,General Surgery,160.34450704,122.9956338,128.57957746,71.0,71.0
1356888168,Fayetteville,NC,Nurse Practitioner,73.681818182,45.768068182,48.823181818,27.0,88.0
1841261088,Lino Lakes,MN,Family Practice,244.84586207,179.39896552,175.81465517,47.0,58.0
1093765992,North Andover,MA,Urology,134.12428571,102.32571429,95.234285714,21.0,21.0
1336192970,Albuquerque,NM,Diagnostic Radiology,8.4595833333,6.7758333333,6.78,24.0,24.0
1346359296,Covington,GA,Dermatology,307.33693548,245.22709677,243.09741935,57.0,62.0
1689665069,Massapequa Park,NY,Optometry,43.919571429,31.073619048,26.090904762,194.0,210.0
1467556001,Minersville,PA,Physician Assistant,68.54,68.54,68.54,35.0,35.0
1982915633,Alpharetta,GA,Family Practice,1.6918518519,1.2977777778,1.2933333333,13.0,27.0
1861433922,Rydal,PA,Gastroenterology,177.52505618,124.27348315,116.62370787,89.0,89.0
1508007220,Miramar,FL,Family Practice,46.406949153,37.156949153,34.19,52.0,59.0
1578524443,Everett,WA,Internal Medicine,29.940666667,29.940666667,16.62,15.0,15.0
1982674396,Fayetteville,NC,Emergency Medicine,90.776756757,70.561081081,72.86027027,37.0,37.0
1518108075,Boulder,CO,Physician Assistant,7.0723255814,5.3890697674,5.2727906977,78.0,86.0
1700815123,Evanston,IL,Diagnostic Radiology,8.0546666667,6.0193333333,5.57,12.0,12.0
1194766279,Denver,CO,Urology,2.219,2.219,2.21,26.0,40.0
1003047515,San Antonio,TX,Obstetrics & Gynecology,12.29390625,9.67359375,9.9278125,63.0,64.0
1194758854,Jackson,MS,Geriatric Medicine,30.773157895,23.267368421,24.793157895,18.0,19.0
1396709093,Glenview,IL,Cardiology,112.9485,88.2095,83.5965,39.0,40.0
1194953216,Provo,UT,Family Practice,95.143636364,75.973636364,77.59,11.0,11.0
1972784452,Johnston,RI,Orthopedic Surgery,685.815,547.36625,529.02125,16.0,16.0
1861507675,Salina,UT,Physician Assistant,103.45596491,66.594736842,71.215649123,183.0,285.0
1164664561,Sheffield Village,OH,Physician Assistant,173.89833333,139.77071429,141.125,40.0,42.0
1366448482,Akron,OH,Rheumatology,7.3898076923,4.9404487179,4.9264102564,32.0,32.0
1831623396,Salisbury,MD,Physical Therapist in Private Practice,39.297222222,31.37462963,26.307222222,12.0,33.0
1336111848,Orlando,FL,Infectious Disease,87.847307692,70.199230769,72.168846154,20.0,26.0
1881271104,Bluffton,IN,Nurse Practitioner,26.005,20.745,22.38,12.0,14.0
1477517084,Oakland,CA,Urology,132.7547541,92.880983607,77.758852459,61.0,61.0
1316943624,Sewickley,PA,Otolaryngology,107.43357143,69.197380952,73.511428571,42.0,42.0
1225043458,Covington,KY,Centralized Flu,11.481020408,11.481020408,11.467068646,67.0,75.0
1619127610,Lancaster,PA,Gastroenterology,108.7752381,80.468571429,83.115714286,21.0,21.0
1720003346,Albuquerque,NM,Mass Immunizer Roster Biller,27.763846154,27.763846154,16.62,13.0,13.0
1134343254,Granite Falls,WA,Ambulance Service Provider,396.96688,308.06152,294.9976,84.0,125.0
1457334914,Tallahassee,FL,Hematology-Oncology,64.416041667,51.107291667,53.177083333,23.0,42.0
1225449028,Norwalk,CT,Certified Registered Nurse Anesthetist (CRNA),107.08916667,85.76,80.1575,22.0,24.0
1144541533,Seattle,WA,Oral Surgery (Dentist only),71.305333333,49.232,50.549333333,15.0,15.0
1245492768,Coeur D Alene,ID,Hematology-Oncology,462.00068182,366.89393939,363.89621212,31.0,132.0
1295265304,Iowa City,IA,Diagnostic Radiology,26.575483871,21.251612903,22.077096774,29.0,31.0
1992739031,Hays,KS,Diagnostic Radiology,8.9203448276,5.7920689655,6.0137931034,26.0,26.0
1285748897,Lakewood,NJ,Physician Assistant,52.61492163,36.490909091,33.297805643,264.0,319.0
1649613357,Spokane,WA,Orthopedic Surgery,42.127966102,31.022457627,30.566186441,69.0,116.0
1124284922,Chicago,IL,Radiation Oncology,205.46318182,162.35893939,149.03962121,70.0,132.0
1831536960,Clinton Township,MI,Family Practice,106.62928571,68.415,163.87357143,13.0,14.0
1609059740,Hinsdale,IL,Vascular Surgery,14.472692308,11.571538462,10.85,22.0,25.0
1144370792,Anaheim,CA,Physician Assistant,132.68272727,105.91272727,98.01,18.0,22.0
1174750772,West New York,NJ,Family Practice,16.294920635,9.946984127,8.7052380952,61.0,62.0
1497706816,Mountain View,CA,Dermatology,177.04142857,138.71333333,103.20142857,20.0,20.0
1386955326,North Huntingdon,PA,Pain Management,0.1150420168,0.0789915966,0.0781512605,19.0,22.0
1245338300,Woodside,NY,Internal Medicine,40.153636364,24.452727273,19.818636364,22.0,22.0
1831463231,Houston,TX,Physician Assistant,58.416666667,43.596666667,41.757333333,13.0,15.0
1124102934,Fairfax,VA,Dermatology,130.33,97.12,95.8425,16.0,16.0
1255607859,Gainesville,FL,Diagnostic Radiology,68.688172043,54.075806452,54.998709677,89.0,93.0
1679632970,Centralia,IL,Diagnostic Radiology,52.679325843,41.141011236,38.398539326,89.0,89.0
1407991714,Havre De Grace,MD,Emergency Medicine,16.326363636,16.326363636,16.2,22.0,22.0
1427378413,Winfield,IL,Internal Medicine,31.284090909,31.284090909,16.62,22.0,22.0
1811937683,Chico,CA,Ophthalmology,42.324691729,30.058165414,28.156992481,617.0,665.0
1407982515,Saint Louis Park,MN,Diagnostic Radiology,0.1155775862,0.0921465517,0.09175,13.0,13.0
1992975841,Amarillo,TX,Psychiatry,65.871333333,51.541333333,54.850222222,28.0,45.0
1922087097,Philadelphia,PA,Diagnostic Radiology,27.72,20.516153846,18.276923077,13.0,13.0
1588649446,Walterboro,SC,Orthopedic Surgery,10.733577778,8.5553555556,8.5138444444,19.0,19.0
1417941022,Ripley,TN,Family Practice,63.216388889,49.061666667,52.796111111,42.0,72.0
1467905778,Cheyenne,WY,Nurse Practitioner,92.16,69.528181818,69.682727273,11.0,11.0
1659413110,Chewelah,WA,Mass Immunizer Roster Biller,70.25,70.25,70.25,65.0,65.0
1083693485,South Weymouth,MA,Diagnostic Radiology,9.6185542169,7.578313253,6.965060241,76.0,81.0
1922000801,Lafayette,LA,Cardiology,263.3728169,205.6615493,216.48197183,69.0,71.0
1326017252,Las Vegas,NV,General Surgery,93.09,74.39,72.17,11.0,15.0
1669470340,Dodge City,KS,Cardiology,97.134,73.5995,79.2065,20.0,20.0
1023066032,Pikeville,KY,Family Practice,52.438214286,38.4675,41.83,23.0,28.0
1023486784,Atlanta,GA,Anesthesiology Assistant,70.53,51.582727273,50.6,11.0,11.0
1801139217,Columbus,OH,Internal Medicine,216.27,172.81,175.81,20.0,20.0
1497984512,Erie,PA,Gastroenterology,236.54266667,177.3,193.31133333,15.0,15.0
1710414347,Richmond,VA,Diagnostic Radiology,10.84,8.64,8.69,15.0,17.0
1174705222,Monticello,NY,Physical Therapist in Private Practice,25.835905808,20.139874411,18.737689168,147.0,1432.0
1942784509,Salem,IL,Ambulance Service Provider,642.50957447,512.36180851,511.07882979,91.0,93.0
1356460802,New York,NY,Diagnostic Radiology,36.549979798,36.549979798,36.29,495.0,495.0
1992769913,Milford,NJ,Family Practice,73.437647059,54.715294118,49.198823529,17.0,17.0
1134211865,Frisco,TX,Infectious Disease,129.42962963,110.1037037,112.96296296,81.0,81.0
1528010147,Mcallen,TX,Internal Medicine,50.008181818,50.008181818,51.21,11.0,11.0
1053579490,Plano,TX,Gynecological Oncology,118.912,94.761333333,93.932666667,11.0,15.0
1932281011,Newport Beach,CA,Internal Medicine,132.748125,102.446875,87.159375,16.0,16.0
1912905241,Kings Park,NY,Physical Therapist in Private Practice,27.158190582,20.536737115,17.47994809,183.0,1376.0
1164908422,San Francisco,CA,Diagnostic Radiology,128.72441176,101.76970588,87.985882353,34.0,34.0
1174586606,Clearwater,FL,Ambulatory Surgical Center,1210.766,966.876,1015.65,13.0,13.0
1427056050,Voorhees,NJ,Ophthalmology,93.632580645,63.376505376,60.504247312,134.0,186.0
1194131995,Rochester,MN,Medical Oncology,68.212909091,54.602909091,53.45,48.0,51.0
